company,ticker,date,metric_id,value,unit,period,source_type,raw_text,confidence,section,is_trap,disposition,disposition_reason
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_monthly_active_users,21.3,count,2021-06-30,html_table,21.3,MEDIUM,unknown,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_monthly_active_users,11.7 million,count,other,text,11.7 million,LOW,mda,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_monthly_active_users,4.3 million,count,other,text,4.3 million,LOW,mda,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_monthly_active_users,21.3 million,count,other,text,21.3 million,LOW,mda,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_monthly_active_users,10.2 million,count,other,text,10.2 million,LOW,mda,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_monthly_active_users,4.3,count,2019-01-01 to 2019-12-31,html_table,4.3,MEDIUM,unknown,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_customers_period_end,-19,other,other,text,-19,LOW,mda,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_customers_period_end,30,other,2021-06-30,text,30,LOW,cover,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_monthly_active_users,109%,percent,other,text,109%,LOW,mda,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_customer_acquisition_cost,$53,currency,2019-01-01 to 2019-12-31,text,$53,MEDIUM,mda,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_customer_acquisition_cost,$20,currency,2019-01-01 to 2019-12-31,text,$20,MEDIUM,mda,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_customers_period_end,0.4 million,count,other,text,0.4 million,LOW,mda,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_customers_period_end,0.7 million,count,other,text,0.7 million,LOW,mda,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_customers_period_end,0.1 million,count,other,text,0.1 million,LOW,mda,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_customers_period_end,0.3 million,count,other,text,0.3 million,LOW,mda,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_customers_period_end,3.4 million,count,other,text,3.4 million,LOW,mda,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_customers_period_end,11 million,count,2021-03-31,text,11 million,MEDIUM,mda,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_customers_period_end,9.5 million,count,other,text,9.5 million,LOW,mda,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_customers_period_end,16.4 million,count,2021-06-30,text,16.4 million,MEDIUM,mda,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_new_customers_acquired,-19,other,other,text,-19,LOW,notes,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_monthly_active_users,"$1,731",other,other,chart,"Cumulative Net Deposits by Annual Cohort ($mm)$1,731",LOW,unknown,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_monthly_active_users,"$3,112",other,other,chart,"Cumulative Net Deposits by Annual Cohort ($mm)$3,112",LOW,unknown,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_monthly_active_users,"$3,496",other,other,chart,"Cumulative Net Deposits by Annual Cohort ($mm)$3,496",LOW,unknown,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_monthly_active_users,"$3,239",other,other,chart,"Cumulative Net Deposits by Annual Cohort ($mm)$3,239",LOW,unknown,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_monthly_active_users,"$4,411",other,other,chart,"Cumulative Net Deposits by Annual Cohort ($mm)$4,411",LOW,unknown,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_monthly_active_users,"$2,466",other,other,chart,"Cumulative Net Deposits by Annual Cohort ($mm)$2,466",LOW,unknown,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_monthly_active_users,"$8,487",other,other,chart,"Cumulative Net Deposits by Annual Cohort ($mm)$8,487",LOW,unknown,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_monthly_active_users,"$6,703",other,other,chart,"Cumulative Net Deposits by Annual Cohort ($mm)$6,703",LOW,unknown,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_monthly_active_users,"$18,019",other,other,chart,"Cumulative Net Deposits by Annual Cohort ($mm)$18,019",LOW,unknown,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_revenue_by_cohort,$17,other,other,chart,Annual Revenue by Annual Cohort ($mm)$17,LOW,unknown,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_revenue_by_cohort,$62,other,other,chart,Annual Revenue by Annual Cohort ($mm)$62,LOW,unknown,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_revenue_by_cohort,$44,other,other,chart,Annual Revenue by Annual Cohort ($mm)$44,LOW,unknown,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_revenue_by_cohort,$56,other,other,chart,Annual Revenue by Annual Cohort ($mm)$56,LOW,unknown,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_revenue_by_cohort,$87,other,other,chart,Annual Revenue by Annual Cohort ($mm)$87,LOW,unknown,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_revenue_by_cohort,$45,other,other,chart,Annual Revenue by Annual Cohort ($mm)$45,LOW,unknown,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_revenue_by_cohort,$130,other,other,chart,Annual Revenue by Annual Cohort ($mm)$130,LOW,unknown,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_revenue_by_cohort,$186,other,other,chart,Annual Revenue by Annual Cohort ($mm)$186,LOW,unknown,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_revenue_by_cohort,$175,other,other,chart,Annual Revenue by Annual Cohort ($mm)$175,LOW,unknown,False,,
"Robinhood Markets, Inc.",HOOD,2021-10-08,cm_revenue_by_cohort,$326,other,other,chart,Annual Revenue by Annual Cohort ($mm)$326,LOW,unknown,False,,
