review_status,notes,metric_value_id,metric_id,metric_name,value_numeric,value_text,unit,period_start,period_end,period_type,source_type,extraction_method,section_heading,source_text_preview
accepted,,10010,cm_active_customers_total,cm_active_customers_total,416000.0, 416 ,customers,,2015,,text,manual,,"<p style=""margin-top:12pt; margin-bottom:0pt; text-indent:5%; font-size:10pt; font-family:ARIAL"">As of June 30, 2018, we had 1,118,047 Active Consumers, up from 796,297 as of June 30, 2017. As of December&nbsp;31, 2017, we
had 935,772 Active Consumers, up from 651,674 as of December&nbsp;31, 2016. The Number of Orders for the six months ended June 30, 2018 was 1,305,297, up from 853,195 for six months ended June 30, 2017. The Number of Orders for the year ended
December&nbsp;31, 2017 was 1.9&nbsp;million, up from 1.3&nbsp;million for the year ended December&nbsp;31, 2016. The figures below represent the growth of Active Consumers and Number of Orders for the years ended December&nbsp;31, 2015, 2016 and
2017. </p><p style=""margin-top:0pt;margin-bottom:0pt ; font-size:8pt"">&nbsp;</p><p style=""margin-top:0pt; margin-bottom:0pt; font-size:10pt; font-family:ARIAL"" align=""center"">73 </p><p style=""page-break-before:always"">
</p><hr size=""3"" style=""COLOR:#999999"" width=""100%"" align=""CENTER""><h5 align=""left""><a href=""#toc"">Table of Contents</a></h5><p style=""font-size:0pt;margin-top:0pt;margin-bottom:0pt"">&nbsp;</p><table cellspacing=""0"" cellpadding=""0"" width=""100%"" border=""0"" style=""BORDER-COLLAPSE:COLLAPSE; font-family:ARIAL; font-size:10pt"" align=""center"">


<tbody><tr>
<td width=""100%""></td></tr>


<tr style=""page-break-inside:avoid ; font-family:ARIAL; font-size:5pt"">
<td valign=""bottom""> <p style=""margin-top:0pt;margin-bottom:0pt"" align=""center"">


<img src=""g607688g76p55.jpg"" alt=""LOGO"">
</p> <p style=""margin-top:0pt; margin-bottom:1pt; text-indent:4.80em; font-size:5pt; font-family:ARIAL"" align=""left"">Note: Number of orders net of cancellations.</p></td></tr>
</tbody></table>"
accepted,,10011,cm_active_customers_total,cm_active_customers_total,652000.0, 652 ,customers,,2016,,text,manual,,"<p style=""margin-top:12pt; margin-bottom:0pt; text-indent:5%; font-size:10pt; font-family:ARIAL"">As of June 30, 2018, we had 1,118,047 Active Consumers, up from 796,297 as of June 30, 2017. As of December&nbsp;31, 2017, we
had 935,772 Active Consumers, up from 651,674 as of December&nbsp;31, 2016. The Number of Orders for the six months ended June 30, 2018 was 1,305,297, up from 853,195 for six months ended June 30, 2017. The Number of Orders for the year ended
December&nbsp;31, 2017 was 1.9&nbsp;million, up from 1.3&nbsp;million for the year ended December&nbsp;31, 2016. The figures below represent the growth of Active Consumers and Number of Orders for the years ended December&nbsp;31, 2015, 2016 and
2017. </p><p style=""margin-top:0pt;margin-bottom:0pt ; font-size:8pt"">&nbsp;</p><p style=""margin-top:0pt; margin-bottom:0pt; font-size:10pt; font-family:ARIAL"" align=""center"">73 </p><p style=""page-break-before:always"">
</p><hr size=""3"" style=""COLOR:#999999"" width=""100%"" align=""CENTER""><h5 align=""left""><a href=""#toc"">Table of Contents</a></h5><p style=""font-size:0pt;margin-top:0pt;margin-bottom:0pt"">&nbsp;</p><table cellspacing=""0"" cellpadding=""0"" width=""100%"" border=""0"" style=""BORDER-COLLAPSE:COLLAPSE; font-family:ARIAL; font-size:10pt"" align=""center"">


<tbody><tr>
<td width=""100%""></td></tr>


<tr style=""page-break-inside:avoid ; font-family:ARIAL; font-size:5pt"">
<td valign=""bottom""> <p style=""margin-top:0pt;margin-bottom:0pt"" align=""center"">


<img src=""g607688g76p55.jpg"" alt=""LOGO"">
</p> <p style=""margin-top:0pt; margin-bottom:1pt; text-indent:4.80em; font-size:5pt; font-family:ARIAL"" align=""left"">Note: Number of orders net of cancellations.</p></td></tr>
</tbody></table>"
accepted,,10012,cm_active_customers_total,cm_active_customers_total,936000.0, 936 ,customers,,2017,,text,manual,,"<p style=""margin-top:12pt; margin-bottom:0pt; text-indent:5%; font-size:10pt; font-family:ARIAL"">As of June 30, 2018, we had 1,118,047 Active Consumers, up from 796,297 as of June 30, 2017. As of December&nbsp;31, 2017, we
had 935,772 Active Consumers, up from 651,674 as of December&nbsp;31, 2016. The Number of Orders for the six months ended June 30, 2018 was 1,305,297, up from 853,195 for six months ended June 30, 2017. The Number of Orders for the year ended
December&nbsp;31, 2017 was 1.9&nbsp;million, up from 1.3&nbsp;million for the year ended December&nbsp;31, 2016. The figures below represent the growth of Active Consumers and Number of Orders for the years ended December&nbsp;31, 2015, 2016 and
2017. </p><p style=""margin-top:0pt;margin-bottom:0pt ; font-size:8pt"">&nbsp;</p><p style=""margin-top:0pt; margin-bottom:0pt; font-size:10pt; font-family:ARIAL"" align=""center"">73 </p><p style=""page-break-before:always"">
</p><hr size=""3"" style=""COLOR:#999999"" width=""100%"" align=""CENTER""><h5 align=""left""><a href=""#toc"">Table of Contents</a></h5><p style=""font-size:0pt;margin-top:0pt;margin-bottom:0pt"">&nbsp;</p><table cellspacing=""0"" cellpadding=""0"" width=""100%"" border=""0"" style=""BORDER-COLLAPSE:COLLAPSE; font-family:ARIAL; font-size:10pt"" align=""center"">


<tbody><tr>
<td width=""100%""></td></tr>


<tr style=""page-break-inside:avoid ; font-family:ARIAL; font-size:5pt"">
<td valign=""bottom""> <p style=""margin-top:0pt;margin-bottom:0pt"" align=""center"">


<img src=""g607688g76p55.jpg"" alt=""LOGO"">
</p> <p style=""margin-top:0pt; margin-bottom:1pt; text-indent:4.80em; font-size:5pt; font-family:ARIAL"" align=""left"">Note: Number of orders net of cancellations.</p></td></tr>
</tbody></table>"
accepted,,10013,not_a_customer_metric,Not a customer metric,0.57, 57 ,percent,,2016,,text,manual,,"<p style=""margin-top:12pt; margin-bottom:0pt; text-indent:5%; font-size:10pt; font-family:ARIAL"">As of June 30, 2018, we had 1,118,047 Active Consumers, up from 796,297 as of June 30, 2017. As of December&nbsp;31, 2017, we
had 935,772 Active Consumers, up from 651,674 as of December&nbsp;31, 2016. The Number of Orders for the six months ended June 30, 2018 was 1,305,297, up from 853,195 for six months ended June 30, 2017. The Number of Orders for the year ended
December&nbsp;31, 2017 was 1.9&nbsp;million, up from 1.3&nbsp;million for the year ended December&nbsp;31, 2016. The figures below represent the growth of Active Consumers and Number of Orders for the years ended December&nbsp;31, 2015, 2016 and
2017. </p><p style=""margin-top:0pt;margin-bottom:0pt ; font-size:8pt"">&nbsp;</p><p style=""margin-top:0pt; margin-bottom:0pt; font-size:10pt; font-family:ARIAL"" align=""center"">73 </p><p style=""page-break-before:always"">
</p><hr size=""3"" style=""COLOR:#999999"" width=""100%"" align=""CENTER""><h5 align=""left""><a href=""#toc"">Table of Contents</a></h5><p style=""font-size:0pt;margin-top:0pt;margin-bottom:0pt"">&nbsp;</p><table cellspacing=""0"" cellpadding=""0"" width=""100%"" border=""0"" style=""BORDER-COLLAPSE:COLLAPSE; font-family:ARIAL; font-size:10pt"" align=""center"">


<tbody><tr>
<td width=""100%""></td></tr>


<tr style=""page-break-inside:avoid ; font-family:ARIAL; font-size:5pt"">
<td valign=""bottom""> <p style=""margin-top:0pt;margin-bottom:0pt"" align=""center"">


<img src=""g607688g76p55.jpg"" alt=""LOGO"">
</p> <p style=""margin-top:0pt; margin-bottom:1pt; text-indent:4.80em; font-size:5pt; font-family:ARIAL"" align=""left"">Note: Number of orders net of cancellations.</p></td></tr>
</tbody></table>"
accepted,,10014,not_a_customer_metric,Not a customer metric,0.44, 44 ,percent,,2017,,text,manual,,"<p style=""margin-top:12pt; margin-bottom:0pt; text-indent:5%; font-size:10pt; font-family:ARIAL"">As of June 30, 2018, we had 1,118,047 Active Consumers, up from 796,297 as of June 30, 2017. As of December&nbsp;31, 2017, we
had 935,772 Active Consumers, up from 651,674 as of December&nbsp;31, 2016. The Number of Orders for the six months ended June 30, 2018 was 1,305,297, up from 853,195 for six months ended June 30, 2017. The Number of Orders for the year ended
December&nbsp;31, 2017 was 1.9&nbsp;million, up from 1.3&nbsp;million for the year ended December&nbsp;31, 2016. The figures below represent the growth of Active Consumers and Number of Orders for the years ended December&nbsp;31, 2015, 2016 and
2017. </p><p style=""margin-top:0pt;margin-bottom:0pt ; font-size:8pt"">&nbsp;</p><p style=""margin-top:0pt; margin-bottom:0pt; font-size:10pt; font-family:ARIAL"" align=""center"">73 </p><p style=""page-break-before:always"">
</p><hr size=""3"" style=""COLOR:#999999"" width=""100%"" align=""CENTER""><h5 align=""left""><a href=""#toc"">Table of Contents</a></h5><p style=""font-size:0pt;margin-top:0pt;margin-bottom:0pt"">&nbsp;</p><table cellspacing=""0"" cellpadding=""0"" width=""100%"" border=""0"" style=""BORDER-COLLAPSE:COLLAPSE; font-family:ARIAL; font-size:10pt"" align=""center"">


<tbody><tr>
<td width=""100%""></td></tr>


<tr style=""page-break-inside:avoid ; font-family:ARIAL; font-size:5pt"">
<td valign=""bottom""> <p style=""margin-top:0pt;margin-bottom:0pt"" align=""center"">


<img src=""g607688g76p55.jpg"" alt=""LOGO"">
</p> <p style=""margin-top:0pt; margin-bottom:1pt; text-indent:4.80em; font-size:5pt; font-family:ARIAL"" align=""left"">Note: Number of orders net of cancellations.</p></td></tr>
</tbody></table>"
accepted,,10015,cm_purchase_transactions_overall,cm_purchase_transactions_overall,800000.0, 800 ,thousands,,2015,,text,manual,,"<p style=""margin-top:12pt; margin-bottom:0pt; text-indent:5%; font-size:10pt; font-family:ARIAL"">As of June 30, 2018, we had 1,118,047 Active Consumers, up from 796,297 as of June 30, 2017. As of December&nbsp;31, 2017, we
had 935,772 Active Consumers, up from 651,674 as of December&nbsp;31, 2016. The Number of Orders for the six months ended June 30, 2018 was 1,305,297, up from 853,195 for six months ended June 30, 2017. The Number of Orders for the year ended
December&nbsp;31, 2017 was 1.9&nbsp;million, up from 1.3&nbsp;million for the year ended December&nbsp;31, 2016. The figures below represent the growth of Active Consumers and Number of Orders for the years ended December&nbsp;31, 2015, 2016 and
2017. </p><p style=""margin-top:0pt;margin-bottom:0pt ; font-size:8pt"">&nbsp;</p><p style=""margin-top:0pt; margin-bottom:0pt; font-size:10pt; font-family:ARIAL"" align=""center"">73 </p><p style=""page-break-before:always"">
</p><hr size=""3"" style=""COLOR:#999999"" width=""100%"" align=""CENTER""><h5 align=""left""><a href=""#toc"">Table of Contents</a></h5><p style=""font-size:0pt;margin-top:0pt;margin-bottom:0pt"">&nbsp;</p><table cellspacing=""0"" cellpadding=""0"" width=""100%"" border=""0"" style=""BORDER-COLLAPSE:COLLAPSE; font-family:ARIAL; font-size:10pt"" align=""center"">


<tbody><tr>
<td width=""100%""></td></tr>


<tr style=""page-break-inside:avoid ; font-family:ARIAL; font-size:5pt"">
<td valign=""bottom""> <p style=""margin-top:0pt;margin-bottom:0pt"" align=""center"">


<img src=""g607688g76p55.jpg"" alt=""LOGO"">
</p> <p style=""margin-top:0pt; margin-bottom:1pt; text-indent:4.80em; font-size:5pt; font-family:ARIAL"" align=""left"">Note: Number of orders net of cancellations.</p></td></tr>
</tbody></table>"
accepted,,10016,cm_purchase_transactions_overall,cm_purchase_transactions_overall,1260000.0," 1,260 ",thousands,,2016,,text,manual,,"<p style=""margin-top:12pt; margin-bottom:0pt; text-indent:5%; font-size:10pt; font-family:ARIAL"">As of June 30, 2018, we had 1,118,047 Active Consumers, up from 796,297 as of June 30, 2017. As of December&nbsp;31, 2017, we
had 935,772 Active Consumers, up from 651,674 as of December&nbsp;31, 2016. The Number of Orders for the six months ended June 30, 2018 was 1,305,297, up from 853,195 for six months ended June 30, 2017. The Number of Orders for the year ended
December&nbsp;31, 2017 was 1.9&nbsp;million, up from 1.3&nbsp;million for the year ended December&nbsp;31, 2016. The figures below represent the growth of Active Consumers and Number of Orders for the years ended December&nbsp;31, 2015, 2016 and
2017. </p><p style=""margin-top:0pt;margin-bottom:0pt ; font-size:8pt"">&nbsp;</p><p style=""margin-top:0pt; margin-bottom:0pt; font-size:10pt; font-family:ARIAL"" align=""center"">73 </p><p style=""page-break-before:always"">
</p><hr size=""3"" style=""COLOR:#999999"" width=""100%"" align=""CENTER""><h5 align=""left""><a href=""#toc"">Table of Contents</a></h5><p style=""font-size:0pt;margin-top:0pt;margin-bottom:0pt"">&nbsp;</p><table cellspacing=""0"" cellpadding=""0"" width=""100%"" border=""0"" style=""BORDER-COLLAPSE:COLLAPSE; font-family:ARIAL; font-size:10pt"" align=""center"">


<tbody><tr>
<td width=""100%""></td></tr>


<tr style=""page-break-inside:avoid ; font-family:ARIAL; font-size:5pt"">
<td valign=""bottom""> <p style=""margin-top:0pt;margin-bottom:0pt"" align=""center"">


<img src=""g607688g76p55.jpg"" alt=""LOGO"">
</p> <p style=""margin-top:0pt; margin-bottom:1pt; text-indent:4.80em; font-size:5pt; font-family:ARIAL"" align=""left"">Note: Number of orders net of cancellations.</p></td></tr>
</tbody></table>"
accepted,,10017,cm_purchase_transactions_overall,cm_purchase_transactions_overall,1861000.0," 1,861 ",thousands,,2017,,text,manual,,"<p style=""margin-top:12pt; margin-bottom:0pt; text-indent:5%; font-size:10pt; font-family:ARIAL"">As of June 30, 2018, we had 1,118,047 Active Consumers, up from 796,297 as of June 30, 2017. As of December&nbsp;31, 2017, we
had 935,772 Active Consumers, up from 651,674 as of December&nbsp;31, 2016. The Number of Orders for the six months ended June 30, 2018 was 1,305,297, up from 853,195 for six months ended June 30, 2017. The Number of Orders for the year ended
December&nbsp;31, 2017 was 1.9&nbsp;million, up from 1.3&nbsp;million for the year ended December&nbsp;31, 2016. The figures below represent the growth of Active Consumers and Number of Orders for the years ended December&nbsp;31, 2015, 2016 and
2017. </p><p style=""margin-top:0pt;margin-bottom:0pt ; font-size:8pt"">&nbsp;</p><p style=""margin-top:0pt; margin-bottom:0pt; font-size:10pt; font-family:ARIAL"" align=""center"">73 </p><p style=""page-break-before:always"">
</p><hr size=""3"" style=""COLOR:#999999"" width=""100%"" align=""CENTER""><h5 align=""left""><a href=""#toc"">Table of Contents</a></h5><p style=""font-size:0pt;margin-top:0pt;margin-bottom:0pt"">&nbsp;</p><table cellspacing=""0"" cellpadding=""0"" width=""100%"" border=""0"" style=""BORDER-COLLAPSE:COLLAPSE; font-family:ARIAL; font-size:10pt"" align=""center"">


<tbody><tr>
<td width=""100%""></td></tr>


<tr style=""page-break-inside:avoid ; font-family:ARIAL; font-size:5pt"">
<td valign=""bottom""> <p style=""margin-top:0pt;margin-bottom:0pt"" align=""center"">


<img src=""g607688g76p55.jpg"" alt=""LOGO"">
</p> <p style=""margin-top:0pt; margin-bottom:1pt; text-indent:4.80em; font-size:5pt; font-family:ARIAL"" align=""left"">Note: Number of orders net of cancellations.</p></td></tr>
</tbody></table>"
accepted,,10018,not_a_customer_metric,Not a customer metric,0.57, 57 ,percent,,2016,,text,manual,,"<p style=""margin-top:12pt; margin-bottom:0pt; text-indent:5%; font-size:10pt; font-family:ARIAL"">As of June 30, 2018, we had 1,118,047 Active Consumers, up from 796,297 as of June 30, 2017. As of December&nbsp;31, 2017, we
had 935,772 Active Consumers, up from 651,674 as of December&nbsp;31, 2016. The Number of Orders for the six months ended June 30, 2018 was 1,305,297, up from 853,195 for six months ended June 30, 2017. The Number of Orders for the year ended
December&nbsp;31, 2017 was 1.9&nbsp;million, up from 1.3&nbsp;million for the year ended December&nbsp;31, 2016. The figures below represent the growth of Active Consumers and Number of Orders for the years ended December&nbsp;31, 2015, 2016 and
2017. </p><p style=""margin-top:0pt;margin-bottom:0pt ; font-size:8pt"">&nbsp;</p><p style=""margin-top:0pt; margin-bottom:0pt; font-size:10pt; font-family:ARIAL"" align=""center"">73 </p><p style=""page-break-before:always"">
</p><hr size=""3"" style=""COLOR:#999999"" width=""100%"" align=""CENTER""><h5 align=""left""><a href=""#toc"">Table of Contents</a></h5><p style=""font-size:0pt;margin-top:0pt;margin-bottom:0pt"">&nbsp;</p><table cellspacing=""0"" cellpadding=""0"" width=""100%"" border=""0"" style=""BORDER-COLLAPSE:COLLAPSE; font-family:ARIAL; font-size:10pt"" align=""center"">


<tbody><tr>
<td width=""100%""></td></tr>


<tr style=""page-break-inside:avoid ; font-family:ARIAL; font-size:5pt"">
<td valign=""bottom""> <p style=""margin-top:0pt;margin-bottom:0pt"" align=""center"">


<img src=""g607688g76p55.jpg"" alt=""LOGO"">
</p> <p style=""margin-top:0pt; margin-bottom:1pt; text-indent:4.80em; font-size:5pt; font-family:ARIAL"" align=""left"">Note: Number of orders net of cancellations.</p></td></tr>
</tbody></table>"
accepted,,10019,not_a_customer_metric,Not a customer metric,0.49, 49 ,percent,,2017,,text,manual,,"<p style=""margin-top:12pt; margin-bottom:0pt; text-indent:5%; font-size:10pt; font-family:ARIAL"">As of June 30, 2018, we had 1,118,047 Active Consumers, up from 796,297 as of June 30, 2017. As of December&nbsp;31, 2017, we
had 935,772 Active Consumers, up from 651,674 as of December&nbsp;31, 2016. The Number of Orders for the six months ended June 30, 2018 was 1,305,297, up from 853,195 for six months ended June 30, 2017. The Number of Orders for the year ended
December&nbsp;31, 2017 was 1.9&nbsp;million, up from 1.3&nbsp;million for the year ended December&nbsp;31, 2016. The figures below represent the growth of Active Consumers and Number of Orders for the years ended December&nbsp;31, 2015, 2016 and
2017. </p><p style=""margin-top:0pt;margin-bottom:0pt ; font-size:8pt"">&nbsp;</p><p style=""margin-top:0pt; margin-bottom:0pt; font-size:10pt; font-family:ARIAL"" align=""center"">73 </p><p style=""page-break-before:always"">
</p><hr size=""3"" style=""COLOR:#999999"" width=""100%"" align=""CENTER""><h5 align=""left""><a href=""#toc"">Table of Contents</a></h5><p style=""font-size:0pt;margin-top:0pt;margin-bottom:0pt"">&nbsp;</p><table cellspacing=""0"" cellpadding=""0"" width=""100%"" border=""0"" style=""BORDER-COLLAPSE:COLLAPSE; font-family:ARIAL; font-size:10pt"" align=""center"">


<tbody><tr>
<td width=""100%""></td></tr>


<tr style=""page-break-inside:avoid ; font-family:ARIAL; font-size:5pt"">
<td valign=""bottom""> <p style=""margin-top:0pt;margin-bottom:0pt"" align=""center"">


<img src=""g607688g76p55.jpg"" alt=""LOGO"">
</p> <p style=""margin-top:0pt; margin-bottom:1pt; text-indent:4.80em; font-size:5pt; font-family:ARIAL"" align=""left"">Note: Number of orders net of cancellations.</p></td></tr>
</tbody></table>"
accepted,demand generation expense attributable only to new consumer acquisition during a specific time period divided by the number of new consumers acquired during the same period.,10020,cm_customer_acquisition_cost,cm_customer_acquisition_cost,,,,,,,text,manual,,"•	 	
CAC means demand generation expense attributable only to new consumer acquisition during a specific time period divided by the number of new consumers acquired during the same period.
"
accepted,"LTV means cumulative Platform Order Contribution, calculated as gross profit less demand generation expense, excluding demand generation expense attributable to any new consumer acquisition, over a period of time attributable to a particular consumer cohort since the acquisition of those consumers divided by the number of consumers acquired during the cohort period. Each consumer cohort is defined as consumers who have been acquired during a specific period.",10021,cm_lifetime_value_per_customer,cm_lifetime_value_per_customer,,,,,,,text,manual,," 	•	 	
LTV means cumulative Platform Order Contribution, calculated as gross profit less demand generation expense, excluding demand generation expense attributable to any new consumer acquisition, over a period of time attributable to a particular consumer cohort since the acquisition of those consumers divided by the number of consumers acquired during the cohort period. Each consumer cohort is defined as consumers who have been acquired during a specific period."
accepted,Platform Order Contribution as a percentage of Adjusted Platform Revenue during a particular financial period.,10022,not_a_customer_metric,Not a customer metric,,,,,,,text,manual,," 	•	 	
Platform Order Contribution Margin means Platform Order Contribution as a percentage of Adjusted Platform Revenue during a particular financial period."
accepted,the LTV on average each consumer generates as a multiple of CAC,10023,cm_ltv_to_cac_ratio,cm_ltv_to_cac_ratio,,,,,,,text,manual,,The LTV/CAC ratio illustrates the LTV on average each consumer generates as a multiple of CAC. Our increased LTV/CAC ratio demonstrates that each cohort is becoming more valuable.
accepted,,10024,cm_ltv_to_cac_ratio,cm_ltv_to_cac_ratio,1.42, 1.42 ,,,12/31/15,,text,manual,,"The following indicators illustrate the efficiency of our consumer acquisition economics to date:

 

 	•	 	
Six month LTV/CAC ratio for the years ended December 31, 2015, 2016 and 2017 cohorts was 1.42, 1.53 and 1.77, respectively; and"
accepted,,10025,cm_ltv_to_cac_ratio,cm_ltv_to_cac_ratio,1.53, 1.53 ,,,12/31/16,,text,manual,,"The following indicators illustrate the efficiency of our consumer acquisition economics to date:

 

 	•	 	
Six month LTV/CAC ratio for the years ended December 31, 2015, 2016 and 2017 cohorts was 1.42, 1.53 and 1.77, respectively; and"
accepted,,10026,cm_ltv_to_cac_ratio,cm_ltv_to_cac_ratio,1.77, 1.77 ,,,12/31/17,,text,manual,,"The following indicators illustrate the efficiency of our consumer acquisition economics to date:

 

 	•	 	
Six month LTV/CAC ratio for the years ended December 31, 2015, 2016 and 2017 cohorts was 1.42, 1.53 and 1.77, respectively; and"
accepted,,10027,not_a_customer_metric,Not a customer metric,0.33, 33 ,percent,,12/31/15,,text,manual,,"Platform Order Contribution Margin for the years ended December 31, 2015, 2016 and 2017 was 33.0%, 35.0% and 43.0%, respectively.

 "
accepted,,10028,not_a_customer_metric,Not a customer metric,0.35, 35 ,percent,,12/31/16,,text,manual,,"Platform Order Contribution Margin for the years ended December 31, 2015, 2016 and 2017 was 33.0%, 35.0% and 43.0%, respectively.

 "
accepted,,10029,not_a_customer_metric,Not a customer metric,0.43, 43 ,percent,,12/31/17,,text,manual,,"Platform Order Contribution Margin for the years ended December 31, 2015, 2016 and 2017 was 33.0%, 35.0% and 43.0%, respectively.

 "
accepted,,10030,cm_ltv_to_cac_ratio_by_cohort,cm_ltv_to_cac_ratio_by_cohort,1.42, 1.42 ,x,,2015,,text,manual,,"<p style=""margin-top:0pt; margin-bottom:0pt; font-size:10pt; font-family:ARIAL"" align=""center""><b><u>Lifetime Value of a Consumer to Consumer Acquisition Cost Ratios </u></b></p><p style=""margin-top:0pt;margin-bottom:0pt"" align=""center"">


<img src=""g607688g54x53.jpg"" alt=""LOGO"">
 </p>"
accepted,,10031,cm_ltv_to_cac_ratio_by_cohort,cm_ltv_to_cac_ratio_by_cohort,1.53, 1.53 ,x,,2016,,text,manual,,"<p style=""margin-top:0pt; margin-bottom:0pt; font-size:10pt; font-family:ARIAL"" align=""center""><b><u>Lifetime Value of a Consumer to Consumer Acquisition Cost Ratios </u></b></p><p style=""margin-top:0pt;margin-bottom:0pt"" align=""center"">


<img src=""g607688g54x53.jpg"" alt=""LOGO"">
 </p>"
accepted,,10032,cm_ltv_to_cac_ratio_by_cohort,cm_ltv_to_cac_ratio_by_cohort,1.77, 1.77 ,x,,2017,,text,manual,,"<p style=""margin-top:0pt; margin-bottom:0pt; font-size:10pt; font-family:ARIAL"" align=""center""><b><u>Lifetime Value of a Consumer to Consumer Acquisition Cost Ratios </u></b></p><p style=""margin-top:0pt;margin-bottom:0pt"" align=""center"">


<img src=""g607688g54x53.jpg"" alt=""LOGO"">
 </p>"
accepted,,10033,cm_ltv_to_cac_ratio_by_cohort,cm_ltv_to_cac_ratio_by_cohort,1.81, 1.81 ,x,,2015,,text,manual,,"<p style=""margin-top:0pt; margin-bottom:0pt; font-size:10pt; font-family:ARIAL"" align=""center""><b><u>Lifetime Value of a Consumer to Consumer Acquisition Cost Ratios </u></b></p><p style=""margin-top:0pt;margin-bottom:0pt"" align=""center"">


<img src=""g607688g54x53.jpg"" alt=""LOGO"">
 </p>"
accepted,,10034,cm_ltv_to_cac_ratio_by_cohort,cm_ltv_to_cac_ratio_by_cohort,2.04, 2.04 ,x,,2016,,text,manual,,"<p style=""margin-top:0pt; margin-bottom:0pt; font-size:10pt; font-family:ARIAL"" align=""center""><b><u>Lifetime Value of a Consumer to Consumer Acquisition Cost Ratios </u></b></p><p style=""margin-top:0pt;margin-bottom:0pt"" align=""center"">


<img src=""g607688g54x53.jpg"" alt=""LOGO"">
 </p>"
accepted,,10035,cm_ltv_to_cac_ratio_by_cohort,cm_ltv_to_cac_ratio_by_cohort,3.0, 2.71 ,x,,2015,,text,manual,,"<p style=""margin-top:0pt; margin-bottom:0pt; font-size:10pt; font-family:ARIAL"" align=""center""><b><u>Lifetime Value of a Consumer to Consumer Acquisition Cost Ratios </u></b></p><p style=""margin-top:0pt;margin-bottom:0pt"" align=""center"">


<img src=""g607688g54x53.jpg"" alt=""LOGO"">
 </p>"
accepted,,10036,cm_cac_payback_period,cm_cac_payback_period,6.0, 6 ,months,,,,text,manual,,"Across each of these cohorts, the payback period on CAC has been consistently less than six months"
