company,ticker,date,metric_id,value,unit,period,source_type,raw_text,context_before,context_after,header_path,stub_path,confidence,section,is_trap,disposition,disposition_reason
HOOD,HOOD,2021-10-08,cm_monthly_active_users,21.3,count,2021-06-30,html_table,21.3,,,"Three Months or Month Ended June 30, > 2021 > 22.5 > 21.3",Monthly Active Users (MAU)(2),MEDIUM,unknown,False,,
HOOD,HOOD,2021-10-08,cm_monthly_active_users,11.7,count,2020-01-01 to 2020-12-31,html_table,11.7,,,"Year Ended December 31, > 2020 > 12.5 > 11.7",Monthly Active Users (MAU)(2),MEDIUM,unknown,False,,
HOOD,HOOD,2021-10-08,cm_monthly_active_users,10.2,count,2020-06-30,html_table,10.2,,,"Three Months or Month Ended June 30, > 2020 > 9.8 > 10.2",Monthly Active Users (MAU)(2),MEDIUM,unknown,False,,
HOOD,HOOD,2021-10-08,cm_monthly_active_users,21.3 million,count,other,text,21.3 million,•we had Monthly Active Users (MAU) of,"and 10.2 million, for year-over-year growth of 109%;",,,LOW,mda,False,,
HOOD,HOOD,2021-10-08,cm_monthly_active_users,10.2 million,count,other,text,10.2 million,•we had Monthly Active Users (MAU) of 21.3 million and,", for year-over-year growth of 109%;",,,LOW,mda,False,,
HOOD,HOOD,2021-10-08,cm_monthly_active_users,4.3 million,count,other,text,4.3 million,•we had Monthly Active Users of 11.7 million and,"in December of the relevant year, for period-over-period growth of 172%;",,,LOW,mda,False,,
HOOD,HOOD,2021-10-08,cm_monthly_active_users,11.7 million,count,other,text,11.7 million,•we had Monthly Active Users of,"and 4.3 million in December of the relevant year, for period-over-period growth of 172%;",,,LOW,mda,False,,
HOOD,HOOD,2021-10-08,cm_monthly_active_users,22.5 M,count,other,text,22.5 M,"siness plans and make strategic decisions:Year or Month EndedDecember 31,Three Months or Month Ended June 30,(in millions except for ARPU)2019202020202021Net Cumulative Funded Accounts(1)5.1 12.5 9.8","onthly Active Users (MAU)(2)4.3 11.7 10.2 21.3 Assets Under Custody (AUC)(3)$14,135.6 $62,978.5 $33,421.5 $102,034.8 Average Revenues Per User (ARPU)(4)$65.7 $108.9 $115.2 $111.7 ________________(1)Ne",,,LOW,cover,False,,
HOOD,HOOD,2021-10-08,cm_revenue_by_cohort,"$33,421.5",currency,2026-01-01 to 2026-03-31,text,"$33,421.5","r Service (“ACATS”)) for a stated period.Three Months EndedJune 30,(in millions)20202021Beginning balance$19,220.1 $80,932.4 Net Deposits8,812.0 9,951.7 Net market gains5,389.4 11,150.7 Ending balance","$102,034.8 (5)Average Revenues Per User (“ARPU”): We define ARPU as total revenue for a given period (or, in the case of ARPU for a given cohort, total revenue generated by that cohort during a given",,,MEDIUM,cover,False,,
HOOD,HOOD,2021-10-08,cm_revenue_by_cohort,"$102,034.8",currency,2026-01-01 to 2026-03-31,text,"$102,034.8","(“ACATS”)) for a stated period.Three Months EndedJune 30,(in millions)20202021Beginning balance$19,220.1 $80,932.4 Net Deposits8,812.0 9,951.7 Net market gains5,389.4 11,150.7 Ending balance$33,421.5","(5)Average Revenues Per User (“ARPU”): We define ARPU as total revenue for a given period (or, in the case of ARPU for a given cohort, total revenue generated by that cohort during a given year or per",,,MEDIUM,cover,False,,
HOOD,HOOD,2021-10-08,cm_customers_period_end,30,other,2021-06-30,text,30,which resulted in a settlement and payment by RHF of a $1.25 million fine. We have also accrued as accounts payable and accrued expenses on the unaudited condensed consolidated balance sheets at June,", 2021 of (i) a $57.0 million fine and a $4.5 million customer restitution to be paid in connection with an agreement RHF reached with FINRA to resolve, on a no admit, no deny basis, certain of FINRA’",,,LOW,cover,False,,
HOOD,HOOD,2021-10-08,cm_monthly_active_users,109%,percent,other,text,109%,"•we had Monthly Active Users (MAU) of 21.3 million and 10.2 million, for year-over-year growth of",;,,,LOW,mda,False,,
HOOD,HOOD,2021-10-08,cm_customer_acquisition_cost,$53,currency,2019-01-01 to 2019-12-31,text,$53,"ter efficiencies and we added new channels to replace our use of social channels that were less effective. As a result, our average cost to acquire a new Funded Account declined by more than 60% from",in fiscal 2019 to $20 in fiscal 2020. Lower costs to acquire a new Funded Account results in improved revenue payback periods since less revenue is needed to cover marketing expenses. We expect our cu,,,MEDIUM,mda,False,,
HOOD,HOOD,2021-10-08,cm_customer_acquisition_cost,$20,currency,2019-01-01 to 2019-12-31,text,$20,"e added new channels to replace our use of social channels that were less effective. As a result, our average cost to acquire a new Funded Account declined by more than 60% from $53 in fiscal 2019 to",in fiscal 2020. Lower costs to acquire a new Funded Account results in improved revenue payback periods since less revenue is needed to cover marketing expenses. We expect our customer acquisition cos,,,MEDIUM,mda,False,,
HOOD,HOOD,2021-10-08,cm_balance_by_cohort,4.1x,ratio,other,text,4.1x,"form. From January 1, 2017 through December 31, 2020, average Cumulative Net Deposits across our monthly cohorts increased by an average of 3.3x after 12 months of initial deposit and by an average of",after 24 months of initial deposit. See “—Key Performance Metrics” below for definitions of “Cumulative Net Deposits” and “cohort.” The chart below shows the trajectory and growth of Cumulative Net De,,,LOW,mda,False,,
HOOD,HOOD,2021-10-08,cm_balance_by_cohort,3.3x,ratio,other,text,3.3x,"icator of our customers’ trust and relationship with our platform. From January 1, 2017 through December 31, 2020, average Cumulative Net Deposits across our monthly cohorts increased by an average of",after 12 months of initial deposit and by an average of 4.1x after 24 months of initial deposit. See “—Key Performance Metrics” below for definitions of “Cumulative Net Deposits” and “cohort.” The cha,,,LOW,mda,False,,
HOOD,HOOD,2021-10-08,cm_customers_period_end,1.6 million,count,2021-06-30,text,1.6 million,"subscription service that grants our customers access to a number of premium features. After the initial 30-day free trial, customers pay a flat monthly rate. As of June 30, 2021, we had approximately",customers subscribed to Robinhood Gold on our platform. Our premium features offered to Gold subscribers include:,,,MEDIUM,mda,False,,
HOOD,HOOD,2021-10-08,cm_customers_period_end,16.4 million,count,2021-06-30,text,16.4 million,"gecoin, Ethereum, Ethereum Classic and Litecoin. In addition, we support real-time market data for 9 cryptocurrencies, which is available to all customers. In the first half of 2021 alone, we saw over","customers trade approximately $320.7 billion of cryptocurrency on our platform, and we held approximately $22.7 billion in cryptocurrency Assets Under Custody as of June 30, 2021, a 29-fold increase f",,,MEDIUM,mda,False,,
HOOD,HOOD,2021-10-08,cm_customers_period_end,11 million,count,2021-03-31,text,11 million,"was introduced in 2019, over 3.4 million of our customers were debit card holders with our Cash Management offering, and, from our launch of fractional shares in 2019 to March 31, 2021, approximately","customers have placed a fractional trade on Robinhood. Additionally, as of March 31, 2021, our Robinhood Snacks",,,MEDIUM,mda,False,,
HOOD,HOOD,2021-10-08,cm_customers_period_end,9.5 million,count,other,text,9.5 million,•Robinhood lists (,"users in 2020). Our customers are able to create custom watchlists to monitor securities, ETFs or cryptocurrencies they are interested in following.",,,LOW,mda,False,,
HOOD,HOOD,2021-10-08,cm_customers_period_end,3.4 million,count,other,text,3.4 million,"more, Robinhood customers are highly engaged with our platform across multiple products and services; by March 31, 2021, which is less than two years after Cash Management was introduced in 2019, over","of our customers were debit card holders with our Cash Management offering, and, from our launch of fractional shares in 2019 to March 31, 2021, approximately 11 million customers have placed a fracti",,,LOW,mda,False,,
HOOD,HOOD,2021-10-08,cm_customers_period_end,0.3 million,count,other,text,0.3 million,"gin borrowers and average per-user margin balance. Margin receivables outstanding, net of allowance for credit losses, increased from $637.3 million due from 0.1 million users to $3.3 billion due from","users. The first $1,000 in margin borrowed by each user is not charged interest while margin over $1,000 was charged at 5% annual percentage rate until December 2020 when we lowered this rate to 2.5%.",,,LOW,mda,False,,
HOOD,HOOD,2021-10-08,cm_customers_period_end,0.1 million,count,other,text,0.1 million,"ue to an increase in both the number of margin borrowers and average per-user margin balance. Margin receivables outstanding, net of allowance for credit losses, increased from $637.3 million due from","users to $3.3 billion due from 0.3 million users. The first $1,000 in margin borrowed by each user is not charged interest while margin over $1,000 was charged at 5% annual percentage rate until Decem",,,LOW,mda,False,,
HOOD,HOOD,2021-10-08,cm_customers_period_end,0.7 million,count,other,text,0.7 million,"rrowers and average per-user margin balance. Margin receivables outstanding, net of allowance for credit losses, increased from $1,378.8 million due from 0.4 million users to $5,414.8 million due from","users. The first $1,000 in margin borrowed by each user is included in their monthly Robinhood Gold subscription fee. Additional margin borrowed was charged at 5% annual percentage rate until December",,,LOW,mda,False,,
HOOD,HOOD,2021-10-08,cm_customers_period_end,0.4 million,count,other,text,0.4 million,"to an increase in both the number of margin borrowers and average per-user margin balance. Margin receivables outstanding, net of allowance for credit losses, increased from $1,378.8 million due from","users to $5,414.8 million due from 0.7 million users. The first $1,000 in margin borrowed by each user is included in their monthly Robinhood Gold subscription fee. Additional margin borrowed was char",,,LOW,mda,False,,
