company,ticker,date,metric_id,value,unit,period,source_type,raw_text,context_before,context_after,header_path,stub_path,confidence,section,is_trap,disposition,disposition_reason
CURV,CURV,2021-06-30,cm_revenue_per_customer,$375,currency,other,text,$375,"ctive customer was $342, or 1.3 times the spending in their first year. This number continues to grow as the cohorts mature, as illustrated by the 2015 cohort’s net sales per active customer reaching","in Year 5, or 1.4 times the Year 1 value. This trend has been consistent throughout our history across cohorts. Even in 2020, when sales declined due to store closures related to COVID-19, each cohort",,,LOW,mda,False,,
CURV,CURV,2021-06-30,cm_revenue_per_customer,$342,currency,other,text,$342,"sales per active customer was $262 in Year 1, defined as the first 12 months following and including their initial purchase. In their second year, the 2015 cohort’s net sales per active customer was",", or 1.3 times the spending in their first year. This number continues to grow as the cohorts mature, as illustrated by the 2015 cohort’s net sales per active customer reaching $375 in Year 5, or 1.4",,,LOW,mda,False,,
CURV,CURV,2021-06-30,cm_revenue_per_customer,$262,currency,other,text,$262,"For the 2015 cohort, which has the longest historical record, net sales per active customer was","in Year 1, defined as the first 12 months following and including their initial purchase. In their second year, the 2015 cohort’s net sales per active customer was $342, or 1.3 times the spending in t",,,LOW,mda,False,,
CURV,CURV,2021-06-30,cm_revenue_per_customer,19,other,other,text,19,"reaching $375 in Year 5, or 1.4 times the Year 1 value. This trend has been consistent throughout our history across cohorts. Even in 2020, when sales declined due to store closures related to COVID-",", each cohort’s net sales per active customer continued to expand. We expect our cohorts’ average net sales per active customer, as shown in the chart below, to continue to grow as our cohorts mature",,,LOW,mda,False,,
CURV,CURV,2021-06-30,cm_new_customers_acquired,608,other,2021-05-01,text,608,to acquire new customers and retain our repeat customers at a reasonable cost. We use a variety of brand and performance marketing channels to acquire new customers and leverage our store footprint of,"stores as of May 1, 2021. It is important to maintain reasonable costs for these marketing efforts relative to the net sales and profit we expect to derive from customers. Failure to effectively attra",,,MEDIUM,mda,False,,
CURV,CURV,2021-06-30,cm_lifetime_value_per_customer,$32,currency,other,text,$32,"the 2015 cohort has increased over time driven by repeat purchases and rising contribution profit. As a result, the LTV of the 2015 customer cohort was approximately $239 after 5 years, 7.4 times the","cost of acquiring those customers, which is a testament to our ability to acquire customers efficiently and profitably.",,,LOW,mda,False,,
CURV,CURV,2021-06-30,cm_lifetime_value_per_customer,$239,currency,other,text,$239,"tability. Furthermore, the LTV of the 2015 cohort has increased over time driven by repeat purchases and rising contribution profit. As a result, the LTV of the 2015 customer cohort was approximately","after 5 years, 7.4 times the $32 cost of acquiring those customers, which is a testament to our ability to acquire customers efficiently and profitably.",,,LOW,mda,False,,
CURV,CURV,2021-06-30,cm_customer_acquisition_cost,$49,currency,other,text,$49,Our annual CAC increased from $32 in 2015 to,"in 2019 as we increased our marketing investments, particularly in performance marketing as we continue to focus on driving higher brand awareness and conversion. Going forward, we expect CAC to fluct",,,LOW,mda,False,,
CURV,CURV,2021-06-30,cm_customer_acquisition_cost,$46,currency,other,text,$46,"strategy based on internal return on advertising spend targets. For example, as a result of consumer behavior changes related to the ongoing COVID-19 pandemic, our CAC declined 7% from $49 in 2019 to",in 2020. We expect to continue to generate a profit from our customer cohorts that significantly exceeds the acquisition cost within the first year of purchase and continues to grow over time as our c,,,LOW,mda,False,,
CURV,CURV,2021-06-30,cm_customer_acquisition_cost,$32,currency,other,text,$32,Our annual CAC increased from,"in 2015 to $49 in 2019 as we increased our marketing investments, particularly in performance marketing as we continue to focus on driving higher brand awareness and conversion. Going forward, we expe",,,LOW,mda,False,,
CURV,CURV,2021-06-30,cm_repeat_purchase_rate,83%,percent,other,text,83%,"y to retain customers and encourage repeat purchases. Repeat customers, whom we define as identified customers who have purchased from us at least once before accounted for approximately 72%, 78%, and","of net sales in 2018, 2019, and 2020, respectively, with repeat customers placing more orders annually than new customers. We believe these increasing metrics are reflective of our ability to engage",,,LOW,mda,False,,
CURV,CURV,2021-06-30,cm_repeat_purchase_rate,78%,percent,other,text,78%,"ur ability to retain customers and encourage repeat purchases. Repeat customers, whom we define as identified customers who have purchased from us at least once before accounted for approximately 72%,",", and 83% of net sales in 2018, 2019, and 2020, respectively, with repeat customers placing more orders annually than new customers. We believe these increasing metrics are reflective of our ability t",,,LOW,mda,False,,
CURV,CURV,2021-06-30,cm_repeat_purchase_rate,72%,percent,other,text,72%,"by our ability to retain customers and encourage repeat purchases. Repeat customers, whom we define as identified customers who have purchased from us at least once before accounted for approximately",", 78%, and 83% of net sales in 2018, 2019, and 2020, respectively, with repeat customers placing more orders annually than new customers. We believe these increasing metrics are reflective of our abil",,,LOW,mda,False,,
CURV,CURV,2021-06-30,cm_customers_period_end,30,other,other,text,30,"younger generations who are frustrated with being ignored by other brands. Our marketing collateral intentionally represents the diversity of our customer base, including women of all sizes from 10 to",", and communicates the confidence and sexiness our product is intended to deliver.",,,LOW,mda,False,,
CURV,CURV,2021-06-30,cm_customers_period_end,10,other,other,text,10,"es of younger generations who are frustrated with being ignored by other brands. Our marketing collateral intentionally represents the diversity of our customer base, including women of all sizes from","to 30, and communicates the confidence and sexiness our product is intended to deliver.",,,LOW,mda,False,,
CURV,CURV,2021-06-30,cm_revenue_concentration,50%,percent,2020-01-01 to 2020-12-31,text,50%,"their Deferred Compensation Plan accounts. Except for the period during fiscal year 2020 in which we suspended our contributions to eligible employees’ accounts in response to COVID-19, we contributed","of the first 4% of participants’ eligible contributions into their Deferred Compensation Plan accounts. As of February 1, 2020 and January 30, 2021, we did not have any assets of the Deferred Compens",,,MEDIUM,financials,False,,
CURV,CURV,2021-06-30,cm_revenue_concentration,4%,percent,2020-01-01 to 2020-12-31,text,4%,"mpensation Plan accounts. Except for the period during fiscal year 2020 in which we suspended our contributions to eligible employees’ accounts in response to COVID-19, we contributed 50% of the first","of participants’ eligible contributions into their Deferred Compensation Plan accounts. As of February 1, 2020 and January 30, 2021, we did not have any assets of the Deferred Compensation Plan and t",,,MEDIUM,financials,False,,
