review_status,notes,metric_value_id,metric_id,metric_name,value_numeric,value_text,unit,period_start,period_end,period_type,source_type,extraction_method,section_heading,source_text_preview
accepted,Need new metric: cm_balance_by_cohort,20023,cm_balance_by_cohort,cm_balance_by_cohort,3112.0,"$3,112",$,,,,chart,manual,unknown,"Cumulative Net Deposits by Annual Cohort ($mm)$3,112"
accepted,Need new metric: cm_balance_by_cohort,20024,cm_balance_by_cohort,cm_balance_by_cohort,3496.0,"$3,496",$,,,,chart,manual,unknown,"Cumulative Net Deposits by Annual Cohort ($mm)$3,496"
accepted,Need new metric: cm_balance_by_cohort,20025,cm_balance_by_cohort,cm_balance_by_cohort,3239.0,"$3,239",$,,,,chart,manual,unknown,"Cumulative Net Deposits by Annual Cohort ($mm)$3,239"
accepted,Need new metric: cm_balance_by_cohort,20026,cm_balance_by_cohort,cm_balance_by_cohort,4411.0,"$4,411",$,,,,chart,manual,unknown,"Cumulative Net Deposits by Annual Cohort ($mm)$4,411"
accepted,Need new metric: cm_balance_by_cohort,20027,cm_balance_by_cohort,cm_balance_by_cohort,2466.0,"$2,466",$,,,,chart,manual,unknown,"Cumulative Net Deposits by Annual Cohort ($mm)$2,466"
accepted,Need new metric: cm_balance_by_cohort,20028,cm_balance_by_cohort,cm_balance_by_cohort,8487.0,"$8,487",$,,,,chart,manual,unknown,"Cumulative Net Deposits by Annual Cohort ($mm)$8,487"
accepted,Need new metric: cm_balance_by_cohort,20029,cm_balance_by_cohort,cm_balance_by_cohort,6703.0,"$6,703",$,,,,chart,manual,unknown,"Cumulative Net Deposits by Annual Cohort ($mm)$6,703"
accepted,Need new metric: cm_balance_by_cohort,20030,cm_balance_by_cohort,cm_balance_by_cohort,18019.0,"$18,019",$,,,,chart,manual,unknown,"Cumulative Net Deposits by Annual Cohort ($mm)$18,019"
accepted,,20031,cm_revenue_by_cohort,cm_revenue_by_cohort,17.0,$17,$,2017-01-01,2017-12-31,,chart,manual,unknown,Annual Revenue by Annual Cohort ($mm)$17
accepted,,20032,cm_revenue_by_cohort,cm_revenue_by_cohort,62.0,$62,$,,,,chart,manual,unknown,Annual Revenue by Annual Cohort ($mm)$62
accepted,,20033,cm_revenue_by_cohort,cm_revenue_by_cohort,44.0,$44,$,,,,chart,manual,unknown,Annual Revenue by Annual Cohort ($mm)$44
accepted,,20034,cm_revenue_by_cohort,cm_revenue_by_cohort,56.0,$56,$,,,,chart,manual,unknown,Annual Revenue by Annual Cohort ($mm)$56
accepted,,20035,cm_revenue_by_cohort,cm_revenue_by_cohort,87.0,$87,$,,,,chart,manual,unknown,Annual Revenue by Annual Cohort ($mm)$87
accepted,,20036,cm_revenue_by_cohort,cm_revenue_by_cohort,45.0,$45,$,,,,chart,manual,unknown,Annual Revenue by Annual Cohort ($mm)$45
accepted,,20037,cm_revenue_by_cohort,cm_revenue_by_cohort,130.0,$130,$,,,,chart,manual,unknown,Annual Revenue by Annual Cohort ($mm)$130
accepted,,20038,cm_revenue_by_cohort,cm_revenue_by_cohort,186.0,$186,$,,,,chart,manual,unknown,Annual Revenue by Annual Cohort ($mm)$186
accepted,,20039,cm_revenue_by_cohort,cm_revenue_by_cohort,175.0,$175,$,,,,chart,manual,unknown,Annual Revenue by Annual Cohort ($mm)$175
accepted,,20040,cm_revenue_by_cohort,cm_revenue_by_cohort,326.0,$326,$,,,,chart,manual,unknown,Annual Revenue by Annual Cohort ($mm)$326
